0, -1.1218e-12, 1.52153e-13, -1.25, -1.20103, 3.35619, -0.963028, -10.4604, -0.805951, 8.79096, -24.5108, -15.2138, 13.3711, 39.6964, -19.5696, -2.61678, 0.84032, -1.06206, 1.82233, -3.76021, -1.77263, -4.52494, 0,
5, -1.74183e-15, 9.65158e-16, -1.25, 0.39231, 2.09838, -1.39555, -2.07017, 0.239551, 1.66128, 1.68639, -0.43449, 1.77966, -8.42693, 4.67529, 0.509581, -2.35871, 0.696825, -0.586787, -2.48157, 1.95884, 2.11365, 50,
5.1, -4.45478e-17, -1.21365e-17, -1.37361, 3.54806, 1.81927e-06, -2.85406e-07, -3.85708, 1.18591e-06, -1.40883e-06, -3.4774, 2.22837, 0.0891918, -3.93634, 1.7099, 0.0544673, -3.4774, -2.22836, -0.0891889, 3.93634, -1.7099, -0.0544673, 51,
5.2, 2.05565e-19, -4.97568e-19, -1.48511, 3.08204, 2.17582e-07, -1.44232e-07, -3.66983, 1.15231e-07, -2.34236e-07, 0.0613206, 1.0947, 3.14359, -4.1551, 2.10821, 0.000913452, 0.0613201, -1.0947, -3.14359, 4.1551, -2.10821, -0.000913451, 52,
5.3, -4.60431e-18, -1.19657e-18, -1.57361, 2.27391, 1.9825e-06, -1.72959e-06, -3.08292, 2.0805e-06, -1.61038e-06, 1.27441, 1.1995, 3.57458, -4.45599, 2.54548, 0.152827, 1.27441, -1.19951, -3.57458, 4.45599, -2.54548, -0.152827, 53,
5.4, 2.5542e-15, -1.30446e-14, -1.63042, 2.60754, -0.00329548, 0.00108428, -3.5586, -0.00257392, 0.00232612, 0.636242, 1.06996, 3.25818, -10.8251, 2.46977, 0.0551404, 0.632612, -1.06422, -3.25398, 10.8237, -2.46924, -0.0551877, 54,
5.5, -4.93731e-17, -6.14731e-17, -1.65, 3.12284, -0.000855394, -0.000117197, -4.12284, -0.000573001, 0.000645836, 0.0185223, 5.42802, 3.1419, -8.00964, 4.01203, 6.7637e-05, 0.0188291, -5.42639, -3.14149, 8.00949, -4.01196, -6.76309e-05, 55,
5.6, 8.25552e-16, -4.24286e-15, -1.63042, 2.60752, -0.0010824, 0.000360273, -3.55858, -0.000843737, 0.000767778, 0.635037, 1.06804, 3.25677, -10.8247, 2.4696, 0.0551605, 0.633857, -1.06615, -3.2554, 10.8242, -2.46942, -0.0551762, 56,
5.7, -2.65806e-18, -5.45319e-19, -1.57361, 2.27391, 1.15094e-06, -1.0277e-06, -3.08292, 1.20922e-06, -9.58443e-07, 1.27441, 1.19951, 3.57458, -4.45599, 2.54548, 0.152827, 1.27441, -1.19951, -3.57458, 4.45599, -2.54548, -0.152827, 57,
5.8, -6.55098e-19, 1.57836e-18, -1.48511, 3.08204, -6.68524e-07, 4.4348e-07, -3.66983, -3.53884e-07, 7.19976e-07, 0.0613196, 1.0947, 3.14358, -4.1551, 2.10821, 0.000913451, 0.0613211, -1.0947, -3.14359, 4.1551, -2.10821, -0.000913452, 58,
5.9, -3.06594e-17, -8.27112e-18, -1.37361, 3.54806, 1.24974e-06, -1.98478e-07, -3.85708, 8.13069e-07, -9.69615e-07, -3.4774, 2.22837, 0.0891913, -3.93634, 1.7099, 0.0544673, -3.4774, -2.22836, -0.0891893, 3.93634, -1.7099, -0.0544673, 59,
6, 5.39614e-13, -2.35986e-13, -1.25, -0.416652, -0.778731, -1.67299, 0.742769, -0.487152, 1.65306, -2.94591, -2.16472, 7.18492, 9.88481, -4.22778, -2.00839, -0.452116, 0.283604, -0.989383, -2.1436, 0.754267, 2.79136, 60,
6.1, -2.76136e-19, 9.94531e-19, -1.12639, -3.23178, -1.02311e-08, -2.03529e-09, 3.54079, -8.63553e-09, -5.8519e-09, 3.20625, -1.87593, 0.0267591, 3.39908, -1.52325, 0.00803801, 3.20625, 1.87593, -0.0267591, -3.39908, 1.52325, -0.00803801, 61,
6.2, 1.904e-14, 2.63831e-13, -1.01489, -3.14071, -5.95523e-06, -3.80907e-06, 3.72849, -2.8493e-06, -6.46957e-06, 2.38715, -1.57081, 0.753559, 3.17137, -1.60057, 6.59434e-06, 2.38714, 1.5708, -0.753565, -3.17137, 1.60057, -6.59354e-06, 62,
6.3, -1.00456e-13, 3.51602e-13, -0.926393, -2.77979, -0.00080172, -0.00108564, 3.58881, -0.000253377, -0.00132558, 2.9217, 0.57407, 0.256812, 3.37493, -3.96547, -0.215664, 2.92288, -0.572865, -0.260226, -3.37424, 3.96165, 0.217211, 63,
6.4, -1.43013e-14, -3.00993e-14, -0.869577, -3.64276, -7.92373e-05, 1.10079e-05, 4.59382, -2.03041e-05, -7.73787e-05, 3.28458, -4.12049, -0.423756, 9.78665, -5.62414, -0.231506, 3.28457, 4.12036, 0.423756, -9.78665, 5.62413, 0.231497, 64,
6.5, -2.16949e-14, -4.08832e-14, -0.85, 2.58534, -0.00690566, -0.0080775, -1.58534, 0.00797624, -0.00702238, -2.99078, -4.17194, -0.464559, 9.83737, -5.61901, -0.24312, -3.01543, 4.14412, 0.498007, -9.83129, 5.62847, 0.249486, 65,
6.6, -6.77996e-15, -1.42688e-14, -0.869577, -3.64276, -3.70434e-05, 5.16096e-06, 4.59382, -9.50682e-06, -3.61728e-05, 3.28458, -4.12046, -0.423756, 9.78665, -5.62414, -0.231504, 3.28457, 4.12039, 0.423756, -9.78665, 5.62413, 0.231499, 66,
6.7, 1.26833e-13, -4.45858e-13, -0.926393, -2.77979, 5.64485e-06, 2.99878e-05, 3.5888, -7.87859e-06, 2.94798e-05, 2.9223, 0.573425, 0.258576, 3.37458, -3.9635, -0.216465, 2.92227, -0.57349, -0.258473, -3.3746, 3.96361, 0.216422, 67,
6.8, 3.76089e-14, 4.65277e-13, -1.01489, -3.14071, -2.45337e-05, -1.56922e-05, 3.72849, -1.17383e-05, -2.66526e-05, 2.38716, -1.57083, 0.753549, 3.17136, -1.60057, 6.59758e-06, 2.38713, 1.57078, -0.753575, -3.17138, 1.60057, -6.59418e-06, 68,
6.9, -9.31166e-19, 2.91413e-18, -1.12639, -3.23178, -3.48991e-08, -6.77942e-09, 3.54079, -2.952e-08, -1.9811e-08, 3.20625, -1.87593, 0.0267591, 3.39908, -1.52325, 0.00803801, 3.20625, 1.87593, -0.0267591, -3.39908, 1.52325, -0.00803801, 69,
7, -1.15409e-15, 5.73945e-16, -1.25, 0.39298, 2.09545, -1.38064, -2.06564, 0.226861, 1.66812, 1.68438, -0.424068, 1.78984, -8.42411, 4.67533, 0.517446, -2.34594, 0.687965, -0.569729, -2.4746, 1.95132, 2.11003, 70,
7.1, -1.75582e-17, -4.76279e-18, -1.37361, 3.54806, 7.16909e-07, -1.14743e-07, -3.85708, 4.65834e-07, -5.56887e-07, -3.4774, 2.22837, 0.0891909, -3.93634, 1.7099, 0.0544673, -3.4774, -2.22836, -0.0891898, 3.93634, -1.7099, -0.0544673, 71,
7.2, -5.54209e-19, 1.28841e-18, -1.48511, 3.08204, -5.53345e-07, 3.67004e-07, -3.66983, -2.92949e-07, 5.95872e-07, 0.0613197, 1.0947, 3.14359, -4.1551, 2.10821, 0.000913451, 0.061321, -1.0947, -3.14359, 4.1551, -2.10821, -0.000913452, 72,
7.3, -1.25722e-18, -5.2859e-19, -1.57361, 2.27391, 5.08438e-07, -4.05698e-07, -3.08292, 5.31351e-07, -3.75188e-07, 1.27441, 1.19951, 3.57458, -4.45599, 2.54548, 0.152827, 1.27441, -1.19951, -3.57458, 4.45599, -2.54548, -0.152827, 73,
7.4, -5.72321e-16, 2.90096e-15, -1.63042, 2.60752, 0.000728973, -0.000238713, -3.55858, 0.000569831, -0.000513496, 0.634043, 1.06646, 3.25562, -10.8243, 2.46945, 0.0551735, 0.634849, -1.06773, -3.25655, 10.8246, -2.46957, -0.0551631, 74,
7.5, -4.93731e-17, -6.14731e-17, -1.65, 3.12284, -0.000855394, -0.000117197, -4.12284, -0.000573001, 0.000645836, 0.0185223, 5.42802, 3.1419, -8.00964, 4.01203, 6.7637e-05, 0.0188291, -5.42639, -3.14149, 8.00949, -4.01196, -6.76309e-05, 75,
7.6, 7.51615e-16, -3.86865e-15, -1.63042, 2.60752, -0.000988563, 0.000329616, -3.55858, -0.000770359, 0.000701748, 0.63498, 1.06796, 3.2567, -10.8246, 2.46959, 0.0551606, 0.633905, -1.06623, -3.25546, 10.8242, -2.46943, -0.055175, 76,
7.7, 1.61221e-18, 2.43825e-19, -1.57361, 2.27391, -7.11572e-07, 6.49609e-07, -3.08292, -7.48437e-07, 6.06769e-07, 1.27441, 1.19951, 3.57458, -4.45599, 2.54548, 0.152827, 1.27441, -1.19951, -3.57458, 4.45599, -2.54548, -0.152827, 77,
7.8, -3.63606e-19, 8.7001e-19, -1.48511, 3.08204, -3.83913e-07, 2.54673e-07, -3.66983, -2.03226e-07, 4.13457e-07, 0.0613199, 1.0947, 3.14359, -4.1551, 2.10821, 0.000913451, 0.0613208, -1.0947, -3.14359, 4.1551, -2.10821, -0.000913452, 78,
7.9, -9.50167e-17, -2.58372e-17, -1.37361, 3.54806, 3.88015e-06, -6.06709e-07, -3.85708, 2.53064e-06, -3.00325e-06, -3.4774, 2.22837, 0.0891934, -3.93634, 1.7099, 0.0544673, -3.4774, -2.22836, -0.0891873, 3.93634, -1.7099, -0.0544673, 79,
8, 4.34222e-13, -2.10174e-13, -1.25, -0.409485, -0.787199, -1.69277, 0.744477, -0.494107, 1.6685, -2.96493, -2.17799, 7.23263, 9.88029, -4.21866, -2.0281, -0.447759, 0.290971, -0.980863, -2.15046, 0.756227, 2.798, 80,
8.1, -3.2161e-19, 5.7841e-20, -1.12639, -3.23178, -4.25716e-09, -9.62735e-10, 3.54079, -3.54823e-09, -2.54172e-09, 3.20625, -1.87593, 0.0267591, 3.39908, -1.52325, 0.00803801, 3.20625, 1.87593, -0.0267591, -3.39908, 1.52325, -0.00803801, 81,
8.2, 4.13931e-14, 5.12036e-13, -1.01489, -3.14071, -2.69994e-05, -1.72693e-05, 3.72849, -1.2918e-05, -2.93312e-05, 2.38716, -1.57083, 0.753547, 3.17136, -1.60057, 6.59819e-06, 2.38713, 1.57078, -0.753576, -3.17138, 1.60057, -6.59445e-06, 82,
8.3, -7.28163e-14, 2.54861e-13, -0.926393, -2.77979, -0.000551377, -0.00077003, 3.58881, -0.000164148, -0.000932747, 2.92187, 0.573905, 0.257308, 3.37483, -3.96491, -0.215893, 2.92271, -0.573017, -0.259738, -3.37434, 3.9622, 0.21699, 83,
8.4, -1.43013e-14, -3.00993e-14, -0.869577, -3.64276, -7.92373e-05, 1.10079e-05, 4.59382, -2.03041e-05, -7.73787e-05, 3.28458, -4.12049, -0.423756, 9.78665, -5.62414, -0.231506, 3.28457, 4.12036, 0.423756, -9.78665, 5.62413, 0.231497, 84,
8.5, -2.16949e-14, -4.08832e-14, -0.85, 2.58534, -0.00690566, -0.0080775, -1.58534, 0.00797624, -0.00702238, -2.99078, -4.17194, -0.464559, 9.83737, -5.61901, -0.24312, -3.01543, 4.14412, 0.498007, -9.83129, 5.62847, 0.249486, 85,
8.6, -6.77996e-15, -1.42688e-14, -0.869577, -3.64276, -3.70434e-05, 5.16096e-06, 4.59382, -9.50682e-06, -3.61728e-05, 3.28458, -4.12046, -0.423756, 9.78665, -5.62414, -0.231504, 3.28457, 4.12039, 0.423756, -9.78665, 5.62413, 0.231499, 86,
8.7, 1.2115e-13, -4.24034e-13, -0.926393, -2.7798, 0.00100925, 0.0013333, 3.58882, 0.00033339, 0.00163863, 2.92301, 0.572757, 0.260606, 3.37416, -3.96122, -0.217385, 2.92157, -0.574188, -0.256426, -3.37501, 3.96591, 0.215485, 87,
8.8, 2.52279e-14, 3.49557e-13, -1.01489, -3.14071, -7.89014e-06, -5.04668e-06, 3.72849, -3.77506e-06, -8.57159e-06, 2.38715, -1.57081, 0.753558, 3.17137, -1.60057, 6.59457e-06, 2.38714, 1.5708, -0.753566, -3.17137, 1.60057, -6.5935e-06, 88,
8.9, -5.58859e-19, 1.53225e-18, -1.12639, -3.23178, -1.83562e-08, -3.64497e-09, 3.54079, -1.54962e-08, -1.04931e-08, 3.20625, -1.87593, 0.0267591, 3.39908, -1.52325, 0.00803801, 3.20625, 1.87593, -0.0267591, -3.39908, 1.52325, -0.00803801, 89,
9, -1.18635e-15, 5.73857e-16, -1.25, 0.39298, 2.09545, -1.38064, -2.06564, 0.226858, 1.66812, 1.68438, -0.424066, 1.78985, -8.42411, 4.67533, 0.517448, -2.34594, 0.687962, -0.569727, -2.4746, 1.95132, 2.11003, 90,
9.1, 4.9764e-18, 1.37379e-18, -1.37361, 3.54806, -2.04761e-07, 2.85318e-08, -3.85708, -1.35831e-07, 1.55855e-07, -3.4774, 2.22837, 0.0891902, -3.93634, 1.7099, 0.0544673, -3.4774, -2.22837, -0.0891905, 3.93634, -1.7099, -0.0544673, 91,
9.2, -5.50779e-19, 1.30599e-18, -1.48511, 3.08204, -5.52913e-07, 3.66717e-07, -3.66983, -2.92721e-07, 5.95407e-07, 0.0613197, 1.0947, 3.14359, -4.1551, 2.10821, 0.000913451, 0.061321, -1.0947, -3.14359, 4.1551, -2.10821, -0.000913452, 92,
9.3, 2.87396e-19, 6.19902e-20, -1.57361, 2.27391, -1.38399e-07, 1.27468e-07, -3.08292, -1.45635e-07, 1.19133e-07, 1.27441, 1.19951, 3.57458, -4.45599, 2.54548, 0.152827, 1.27441, -1.19951, -3.57458, 4.45599, -2.54548, -0.152827, 93,
9.4, 5.86933e-15, -3.01053e-14, -1.63042, 2.6076, -0.00754616, 0.0024499, -3.55868, -0.00590686, 0.00529676, 0.638581, 1.07364, 3.26096, -10.826, 2.47007, 0.055096, 0.630165, -1.0605, -3.25123, 10.8228, -2.46888, -0.055203, 94,
9.5, -4.93731e-17, -6.14731e-17, -1.65, 3.12284, -0.000855394, -0.000117197, -4.12284, -0.000573001, 0.000645836, 0.0185223, 5.42802, 3.1419, -8.00964, 4.01203, 6.7637e-05, 0.0188291, -5.42639, -3.14149, 8.00949, -4.01196, -6.76309e-05, 95,
9.6, 6.2455e-15, -3.22728e-14, -1.63042, 2.60761, -0.00813515, 0.00265494, -3.5587, -0.00636222, 0.00572292, 0.638875, 1.07415, 3.26132, -10.8261, 2.47011, 0.0550885, 0.629846, -1.05998, -3.25088, 10.8227, -2.46882, -0.0552044, 96,
9.7, -2.62728e-18, -5.43051e-19, -1.57361, 2.27391, 1.15104e-06, -1.02775e-06, -3.08292, 1.20932e-06, -9.58492e-07, 1.27441, 1.19951, 3.57458, -4.45599, 2.54548, 0.152827, 1.27441, -1.19951, -3.57458, 4.45599, -2.54548, -0.152827, 97,
9.8, -1.77566e-19, 3.95627e-19, -1.48511, 3.08204, -1.74465e-07, 1.15701e-07, -3.66983, -9.23708e-08, 1.87863e-07, 0.0613202, 1.0947, 3.14359, -4.1551, 2.10821, 0.000913451, 0.0613206, -1.0947, -3.14359, 4.1551, -2.10821, -0.000913452, 98,
9.9, -4.34986e-17, -1.18304e-17, -1.37361, 3.54806, 1.77634e-06, -2.77663e-07, -3.85708, 1.15859e-06, -1.37482e-06, -3.4774, 2.22837, 0.0891917, -3.93634, 1.7099, 0.0544673, -3.4774, -2.22836, -0.0891889, 3.93634, -1.7099, -0.0544673, 99,
